time;cwnd1;cwnd2;cwnd3;rtt1;rtt2;rtt3;bytes1;bytes2;bytes3
0,44000000000000022;5840;1460;1460;0,12;0,0;0,0;12040;0;0
0,45000000000000023;5840;1460;1460;0,12;0,0;0,0;12040;0;0
0,46000000000000024;5840;1460;1460;0,12;0,0;0,0;12040;0;0
0,47000000000000025;7300;1460;1460;0,12;0,0;0,0;12040;0;0
0,48000000000000026;7300;1460;1460;0,12;0,0;0,0;12040;0;0
0,49000000000000027;8760;1460;1460;0,13;0,0;0,0;12040;0;0
0,50000000000000022;8760;1460;1460;0,13;0,0;0,0;12040;0;0
0,51000000000000023;8760;1460;1460;0,13;0,0;0,0;12040;0;0
0,52000000000000024;8760;1460;1460;0,13;0,0;0,0;12040;0;0
0,53000000000000025;8760;1460;1460;0,13;0,0;0,0;15040;0;0
0,54000000000000026;8760;1460;1460;0,13;0,0;0,0;15040;0;0
0,55000000000000027;8760;1460;1460;0,13;0,0;0,0;16540;0;0
0,56000000000000028;8760;1460;1460;0,13;0,0;0,0;19540;0;0
0,57000000000000028;8760;1460;1460;0,13;0,0;0,0;19540;0;0
0,58000000000000029;8760;1460;1460;0,13;0,0;0,0;19540;0;0
0,5900000000000003;10220;1460;1460;0,13;0,0;0,0;19540;0;0
0,60000000000000031;10220;1460;1460;0,13;0,0;0,0;19540;0;0
0,61000000000000032;11680;1460;1460;0,12;0,0;0,0;19540;0;0
0,62000000000000033;13140;1460;1460;0,12;0,0;0,0;19540;0;0
0,63000000000000034;13140;1460;1460;0,12;0,0;0,0;19540;0;0
0,64000000000000035;13140;1460;1460;0,12;0,0;0,0;19540;0;0
0,65000000000000036;13140;1460;1460;0,12;0,0;0,0;21040;0;0
0,66000000000000036;13140;1460;1460;0,12;0,0;0,0;24040;0;0
0,67000000000000037;13140;1460;1460;0,12;0,0;0,0;24040;0;0
0,68000000000000038;13140;1460;1460;0,12;0,0;0,0;33040;0;0
0,69000000000000039;13140;1460;1460;0,12;0,0;0,0;33040;0;0
0,7000000000000004;13140;1460;1460;0,12;0,0;0,0;33040;0;0
0,71000000000000041;13140;1460;1460;0,12;0,0;0,0;33040;0;0
0,72000000000000042;14600;1460;1460;0,12;0,0;0,0;33040;0;0
0,73000000000000043;14600;1460;1460;0,12;0,0;0,0;33040;0;0
0,74000000000000044;18980;1460;1460;0,12;0,0;0,0;33040;0;0
0,75000000000000044;18980;1460;1460;0,12;0,0;0,0;33040;0;0
0,76000000000000045;18980;1460;1460;0,12;0,0;0,0;33040;0;0
0,77000000000000046;18980;1460;1460;0,12;0,0;0,0;33040;0;0
0,78000000000000047;18980;1460;1460;0,12;0,0;0,0;37540;0;0
0,79000000000000048;18980;1460;1460;0,12;0,0;0,0;37540;0;0
0,80000000000000049;18980;1460;1460;0,12;0,0;0,0;46540;0;0
0,8100000000000005;18980;1460;1460;0,12;0,0;0,0;49540;0;0
0,82000000000000051;18980;1460;1460;0,12;0,0;0,0;49540;0;0
0,83000000000000052;18980;1460;1460;0,12;0,0;0,0;49540;0;0
0,84000000000000052;21900;1460;1460;0,12;0,0;0,0;49540;0;0
0,85000000000000053;21900;1460;1460;0,12;0,0;0,0;49540;0;0
0,86000000000000054;26280;1460;1460;0,12;0,0;0,0;49540;0;0
0,87000000000000055;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,88000000000000056;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,89000000000000057;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,90000000000000058;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,91000000000000059;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,9200000000000006;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,9300000000000006;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,94000000000000061;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,95000000000000062;27740;1460;1460;0,12;0,0;0,0;49540;0;0
0,96000000000000063;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
0,97000000000000064;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
0,98000000000000065;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
0,99000000000000066;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
1,0000000000000007;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
1,0100000000000007;13870,0;1460;1460;0,12;0,0;0,0;49540;0;0
1,0200000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0300000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0400000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0500000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0600000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0700000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0800000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,0900000000000007;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,1000000000000008;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,1100000000000008;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,1200000000000008;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,1300000000000008;13870,0;1460;1460;0,12;0,0;0,0;76540;0;0
1,1400000000000008;13870,0;1460;1460;0,12;0,0;0,0;91540;0;0
1,1500000000000008;13870,0;1460;1460;0,12;0,0;0,0;93040;0;0
1,1600000000000008;13870,0;1460;1460;0,12;0,0;0,0;93040;0;0
1,1700000000000008;13870,0;1460;1460;0,12;0,0;0,0;99040;0;0
1,1800000000000008;13870,0;1460;1460;0,12;0,0;0,0;100540;0;0
1,1900000000000008;13870,0;1460;1460;0,12;0,0;0,0;100540;0;0
1,2000000000000008;14023,679599999999;1460;1460;0,22;0,0;0,0;100540;0;0
1,2100000000000009;14023,679599999999;1460;1460;0,22;0,0;0,0;100540;0;0
1,2200000000000009;14023,679599999999;1460;1460;0,22;0,0;0,0;100540;0;0
1,2300000000000009;14326,0602;1460;1460;0,22;0,0;0,0;100540;0;0
1,2400000000000009;14474,8488;1460;1460;0,22;0,0;0,0;100540;0;0
1,2500000000000009;14474,8488;1460;1460;0,22;0,0;0,0;100540;0;0
1,2600000000000009;14474,8488;1460;1460;0,22;0,0;0,0;103540;0;0
1,2700000000000009;14474,8488;1460;1460;0,22;0,0;0,0;105040;0;0
1,2800000000000009;14474,8488;1460;1460;0,22;0,0;0,0;105040;0;0
1,2900000000000009;14474,8488;1460;1460;0,22;0,0;0,0;109540;0;0
1,3000000000000009;14474,8488;1460;1460;0,22;0,0;0,0;114040;0;0
1,3100000000000009;14474,8488;1460;1460;0,22;0,0;0,0;114040;0;0
1,320000000000001;14622,046;1460;1460;0,22;0,0;0,0;114040;0;0
1,330000000000001;14622,046;1460;1460;0,22;0,0;0,0;114040;0;0
1,340000000000001;14622,046;1460;1460;0,22;0,0;0,0;114040;0;0
1,350000000000001;14912,294000000002;1460;1460;0,14999999999999999;0,0;0,0;114040;0;0
1,360000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;114040;0;0
1,370000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;114040;0;0
1,380000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;114040;0;0
1,390000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;118540;0;0
1,400000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;118540;0;0
1,410000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;121540;0;0
1,420000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;127540;0;0
1,430000000000001;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;127540;0;0
1,4400000000000011;15055,227999999999;1460;1460;0,14999999999999999;0,0;0,0;127540;0;0
1,4500000000000011;15337,008;1460;1460;0,14999999999999999;0,0;0,0;127540;0;0
1,4600000000000011;15337,008;1460;1460;0,14999999999999999;0,0;0,0;127540;0;0
1,4700000000000011;15476,0;1460;1460;0,12;0,0;0,0;127540;0;0
1,4800000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;127540;0;0
1,4900000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;127540;0;0
1,5000000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;127540;0;0
1,5100000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;133540;0;0
1,5200000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;133540;0;0
1,5300000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;133540;0;0
1,5400000000000011;15750,334000000001;1460;1460;0,12;0,0;0,0;142540;0;0
1,5500000000000012;15750,334000000001;1460;1460;0,12;0,0;0,0;142540;0;0
1,5600000000000012;15750,334000000001;1460;1460;0,12;0,0;0,0;142540;0;0
1,5700000000000012;16019,85;1460;1460;0,12;0,0;0,0;142540;0;0
1,5800000000000012;16019,85;1460;1460;0,12;0,0;0,0;142540;0;0
1,5900000000000012;16019,85;1460;1460;0,12;0,0;0,0;142540;0;0
1,6000000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;142540;0;0
1,6100000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;142540;0;0
1,6200000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;142540;0;0
1,6300000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;148540;0;0
1,6400000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;148540;0;0
1,6500000000000012;16415,656000000003;1460;1460;0,12;0,0;0,0;148540;0;0
1,6600000000000013;16415,656000000003;1460;1460;0,12;0,0;0,0;156040;0;0
1,6700000000000013;16415,656000000003;1460;1460;0,12;0,0;0,0;159040;0;0
1,6800000000000013;16415,656000000003;1460;1460;0,12;0,0;0,0;159040;0;0
1,6900000000000013;16674,367999999999;1460;1460;0,12;0,0;0,0;159040;0;0
1,7000000000000013;16674,367999999999;1460;1460;0,12;0,0;0,0;159040;0;0
1,7100000000000013;16674,367999999999;1460;1460;0,12;0,0;0,0;159040;0;0
1,7200000000000013;16929,137999999999;1460;1460;0,12;0,0;0,0;159040;0;0
1,7300000000000013;17054,989999999998;1460;1460;0,12;0,0;0,0;159040;0;0
1,7400000000000013;17054,989999999998;1460;1460;0,12;0,0;0,0;159040;0;0
1,7500000000000013;17054,989999999998;1460;1460;0,12;0,0;0,0;162040;0;0
1,7600000000000013;17054,989999999998;1460;1460;0,12;0,0;0,0;165040;0;0
1,7700000000000014;17054,989999999998;1460;1460;0,12;0,0;0,0;165040;0;0
1,7800000000000014;17054,989999999998;1460;1460;0,12;0,0;0,0;169540;0;0
1,7900000000000014;17054,989999999998;1460;1460;0,12;0,0;0,0;174040;0;0
1,8000000000000014;17054,989999999998;1460;1460;0,12;0,0;0,0;174040;0;0
1,8100000000000014;17179,966;1460;1460;0,12;0,0;0,0;174040;0;0
1,8200000000000014;17304,065999999999;1460;1460;0,12;0,0;0,0;174040;0;0
1,8300000000000014;17304,065999999999;1460;1460;0,12;0,0;0,0;174040;0;0
1,8400000000000014;17549,492000000002;1460;1460;0,13;0,0;0,0;174040;0;0
1,8500000000000014;17670,964;1460;1460;0,13;0,0;0,0;174040;0;0
1,8600000000000014;17670,964;1460;1460;0,13;0,0;0,0;174040;0;0
1,8700000000000014;17670,964;1460;1460;0,13;0,0;0,0;175540;0;0
1,8800000000000014;17670,964;1460;1460;0,13;0,0;0,0;180040;0;0
1,8900000000000015;17670,964;1460;1460;0,13;0,0;0,0;180040;0;0
1,9000000000000015;17670,964;1460;1460;0,13;0,0;0,0;183040;0;0
1,9100000000000015;17670,964;1460;1460;0,13;0,0;0,0;190540;0;0
1,9200000000000015;17670,964;1460;1460;0,13;0,0;0,0;190540;0;0
1,9300000000000015;17791,705999999998;1460;1460;0,13;0,0;0,0;190540;0;0
1,9400000000000015;17911,425999999999;1460;1460;0,13;0,0;0,0;190540;0;0
1,9500000000000015;17911,425999999999;1460;1460;0,13;0,0;0,0;190540;0;0
1,9600000000000015;18030,416000000001;1460;1460;0,12;0,0;0,0;190540;0;0
1,9700000000000015;18382,860000000001;1460;1460;0,12;0,0;0,0;190540;0;0
1,9800000000000015;18382,860000000001;1460;1460;0,12;0,0;0,0;190540;0;0
1,9900000000000015;18382,860000000001;1460;1460;0,12;0,0;0,0;190540;0;0
2,0000000000000013;18382,860000000001;1460;1460;0,12;0,0;0,0;196540;0;0
2,0100000000000011;18382,860000000001;1460;1460;0,12;0,0;0,0;196540;0;0
2,0200000000000009;18382,860000000001;1460;1460;0,12;0,0;0,0;198040;0;0
2,0300000000000007;18382,860000000001;1460;1460;0,12;0,0;0,0;208540;0;0
2,0400000000000005;18382,860000000001;1460;1460;0,12;0,0;0,0;208540;0;0
2,0500000000000003;18382,860000000001;1460;1460;0,12;0,0;0,0;208540;0;0
2,0600000000000001;18613,977999999999;1460;1460;0,12;0,0;0,0;208540;0;0
2,0699999999999998;18613,977999999999;1460;1460;0,12;0,0;0,0;208540;0;0
2,0799999999999996;18613,977999999999;1460;1460;0,12;0,0;0,0;208540;0;0
2,0899999999999994;19067,892;1460;1460;0,12;0,0;0,0;208540;0;0
2,0999999999999992;19067,892;1460;1460;0,12;0,0;0,0;208540;0;0
2,109999999999999;19067,892;1460;1460;0,12;0,0;0,0;208540;0;0
2,1199999999999988;19067,892;1460;1460;0,12;0,0;0,0;214540;0;0
2,1299999999999986;19067,892;1460;1460;0,12;0,0;0,0;214540;0;0
2,1399999999999983;19067,892;1460;1460;0,12;0,0;0,0;214540;0;0
2,1499999999999981;19067,892;1460;1460;0,12;0,0;0,0;225040;0;0
2,1599999999999979;19067,892;1460;1460;0,12;0,0;0,0;228040;0;0
2,1699999999999977;19067,892;1460;1460;0,12;0,0;0,0;228040;0;0
2,1799999999999975;19290,833999999999;1460;1460;0,12;0,0;0,0;228040;0;0
2,1899999999999973;19290,833999999999;1460;1460;0,12;0,0;0,0;228040;0;0
2,1999999999999971;19290,833999999999;1460;1460;0,12;0,0;0,0;228040;0;0
2,2099999999999969;19620,502;1460;1460;0,12;0,0;0,0;228040;0;0
2,2199999999999966;19729,126;1460;1460;0,12;0,0;0,0;228040;0;0
2,2299999999999964;19729,126;1460;1460;0,12;0,0;0,0;228040;0;0
2,2399999999999962;19729,126;1460;1460;0,12;0,0;0,0;232540;0;0
2,249999999999996;19729,126;1460;1460;0,12;0,0;0,0;234040;0;0
2,2599999999999958;19729,126;1460;1460;0,12;0,0;0,0;234040;0;0
2,2699999999999956;19729,126;1460;1460;0,12;0,0;0,0;241540;0;0
2,2799999999999954;19729,126;1460;1460;0,12;0,0;0,0;246040;0;0
2,2899999999999952;19729,126;1460;1460;0,12;0,0;0,0;246040;0;0
2,2999999999999949;19944,621999999999;1460;1460;0,12;0,0;0,0;246040;0;0
2,3099999999999947;19944,621999999999;1460;1460;0,12;0,0;0,0;246040;0;0
2,3199999999999945;19944,621999999999;1460;1460;0,12;0,0;0,0;246040;0;0
2,3299999999999943;20263,486000000001;1460;1460;0,12;0,0;0,0;246040;0;0
2,3399999999999941;20368,752;1460;1460;0,12;0,0;0,0;246040;0;0
2,3499999999999939;20368,752;1460;1460;0,12;0,0;0,0;246040;0;0
2,3599999999999937;20368,752;1460;1460;0,12;0,0;0,0;249040;0;0
2,3699999999999934;20368,752;1460;1460;0,12;0,0;0,0;252040;0;0
2,3799999999999932;20368,752;1460;1460;0,12;0,0;0,0;252040;0;0
2,389999999999993;20368,752;1460;1460;0,12;0,0;0,0;256540;0;0
2,3999999999999928;20368,752;1460;1460;0,12;0,0;0,0;264040;0;0
2,4099999999999926;20368,752;1460;1460;0,12;0,0;0,0;264040;0;0
2,4199999999999924;20473,434000000001;1460;1460;0,12;0,0;0,0;264040;0;0
2,4299999999999922;20577,531999999999;1460;1460;0,12;0,0;0,0;264040;0;0
2,439999999999992;20577,531999999999;1460;1460;0,12;0,0;0,0;264040;0;0
2,4499999999999917;20784,121999999999;1460;1460;0,12;0,0;0,0;264040;0;0
2,4599999999999915;20988,813999999998;1460;1460;0,12;0,0;0,0;264040;0;0
2,4699999999999913;20988,813999999998;1460;1460;0,12;0,0;0,0;264040;0;0
2,4799999999999911;20988,813999999998;1460;1460;0,12;0,0;0,0;265540;0;0
2,4899999999999909;20988,813999999998;1460;1460;0,12;0,0;0,0;271540;0;0
2,4999999999999907;20988,813999999998;1460;1460;0,12;0,0;0,0;271540;0;0
2,5099999999999905;20988,813999999998;1460;1460;0,12;0,0;0,0;274540;0;0
2,5199999999999902;20988,813999999998;1460;1460;0,12;0,0;0,0;283540;0;0
2,52999999999999;20988,813999999998;1460;1460;0,12;0,0;0,0;283540;0;0
2,5399999999999898;21090,284;1460;1460;0,12;0,0;0,0;283540;0;0
2,5499999999999896;21292,056;1460;1460;0,12;0,0;0,0;283540;0;0
2,5599999999999894;21292,056;1460;1460;0,12;0,0;0,0;283540;0;0
2,5699999999999892;21392,066000000003;1460;1460;0,13;0,0;0,0;283540;0;0
2,579999999999989;21689,614000000001;1460;1460;0,13;0,0;0,0;283540;0;0
2,5899999999999888;21689,614000000001;1460;1460;0,13;0,0;0,0;283540;0;0
2,5999999999999885;21689,614000000001;1460;1460;0,13;0,0;0,0;283540;0;0
2,6099999999999883;21689,614000000001;1460;1460;0,13;0,0;0,0;292540;0;0
2,6199999999999881;21689,614000000001;1460;1460;0,13;0,0;0,0;292540;0;0
2,6299999999999879;21689,614000000001;1460;1460;0,13;0,0;0,0;292540;0;0
2,6399999999999877;21689,614000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6499999999999875;21689,614000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6599999999999873;21689,614000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6699999999999871;21983,220000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6799999999999868;21983,220000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6899999999999866;21983,220000000001;1460;1460;0,13;0,0;0,0;304540;0;0
2,6999999999999864;22368,513999999999;1460;1460;0,12;0,0;0,0;304540;0;0
2,7099999999999862;22368,513999999999;1460;1460;0,12;0,0;0,0;304540;0;0
2,719999999999986;22368,513999999999;1460;1460;0,12;0,0;0,0;304540;0;0
2,7299999999999858;22368,513999999999;1460;1460;0,12;0,0;0,0;313540;0;0
2,7399999999999856;22368,513999999999;1460;1460;0,12;0,0;0,0;315040;0;0
2,7499999999999853;22368,513999999999;1460;1460;0,12;0,0;0,0;315040;0;0
2,7599999999999851;22368,513999999999;1460;1460;0,12;0,0;0,0;324040;0;0
2,7699999999999849;22368,513999999999;1460;1460;0,12;0,0;0,0;327040;0;0
2,7799999999999847;22368,513999999999;1460;1460;0,12;0,0;0,0;327040;0;0
2,7899999999999845;22653,214;1460;1460;0,12;0,0;0,0;327040;0;0
2,7999999999999843;22653,214;1460;1460;0,12;0,0;0,0;327040;0;0
2,8099999999999841;22653,214;1460;1460;0,12;0,0;0,0;327040;0;0
2,8199999999999839;22934,263999999999;1460;1460;0,12;0,0;0,0;327040;0;0
2,8299999999999836;23027,266;1460;1460;0,12;0,0;0,0;327040;0;0
2,8399999999999834;23027,266;1460;1460;0,12;0,0;0,0;327040;0;0
2,8499999999999832;23027,266;1460;1460;0,12;0,0;0,0;331540;0;0
2,859999999999983;23027,266;1460;1460;0,12;0,0;0,0;336040;0;0
2,8699999999999828;23027,266;1460;1460;0,12;0,0;0,0;336040;0;0
2,8799999999999826;23027,266;1460;1460;0,12;0,0;0,0;343540;0;0
2,8899999999999824;23027,266;1460;1460;0,12;0,0;0,0;348040;0;0
2,8999999999999821;23027,266;1460;1460;0,12;0,0;0,0;348040;0;0
2,9099999999999819;23211,955999999998;1460;1460;0,12;0,0;0,0;348040;0;0
2,9199999999999817;23303,789999999997;1460;1460;0,12;0,0;0,0;348040;0;0
2,9299999999999815;23303,789999999997;1460;1460;0,12;0,0;0,0;348040;0;0
2,9399999999999813;23577,248000000003;1460;1460;0,12;0,0;0,0;348040;0;0
2,9499999999999811;23667,621999999999;1460;1460;0,12;0,0;0,0;348040;0;0
2,9599999999999809;23667,621999999999;1460;1460;0,12;0,0;0,0;348040;0;0
2,9699999999999807;23667,621999999999;1460;1460;0,12;0,0;0,0;351040;0;0
2,9799999999999804;23667,621999999999;1460;1460;0,12;0,0;0,0;357040;0;0
2,9899999999999802;23667,621999999999;1460;1460;0,12;0,0;0,0;357040;0;0
2,99999999999998;23667,621999999999;1460;1460;0,12;0,0;0,0;363040;0;0
3,0099999999999798;23667,621999999999;1460;1460;0,12;0,0;0,0;370540;0;0
3,0199999999999796;23667,621999999999;1460;1460;0,12;0,0;0,0;370540;0;0
3,0299999999999794;23757,704000000002;1460;1460;0,12;0,0;0,0;370540;0;0
3,0399999999999792;23936,700000000001;1460;1460;0,12;0,0;0,0;370540;0;0
3,049999999999979;23936,700000000001;1460;1460;0,12;0,0;0,0;370540;0;0
3,0599999999999787;24114,527999999998;1460;1460;0,12;0,0;0,0;370540;0;0
3,0699999999999785;24378,788;1460;1460;0,12;0,0;0,0;370540;0;0
3,0799999999999783;24378,788;1460;1460;0,12;0,0;0,0;370540;0;0
3,0899999999999781;24378,788;1460;1460;0,12;0,0;0,0;372040;0;0
3,0999999999999779;24378,788;1460;1460;0,12;0,0;0,0;379540;0;0
3,1099999999999777;24378,788;1460;1460;0,12;0,0;0,0;379540;0;0
3,1199999999999775;24378,788;1460;1460;0,12;0,0;0,0;382540;0;0
3,1299999999999772;24378,788;1460;1460;0,12;0,0;0,0;394540;0;0
3,139999999999977;24378,788;1460;1460;0,12;0,0;0,0;394540;0;0
3,1499999999999768;24378,788;1460;1460;0,12;0,0;0,0;394540;0;0
3,1599999999999766;24640,128000000001;1460;1460;0,12;0,0;0,0;394540;0;0
3,1699999999999764;24640,128000000001;1460;1460;0,12;0,0;0,0;394540;0;0
3,1799999999999762;24726,705999999998;1460;1460;0,13;0,0;0,0;394540;0;0
3,189999999999976;25069,66;1460;1460;0,13;0,0;0,0;394540;0;0
3,1999999999999758;25069,66;1460;1460;0,13;0,0;0,0;394540;0;0
3,2099999999999755;25069,66;1460;1460;0,13;0,0;0,0;394540;0;0
3,2199999999999753;25069,66;1460;1460;0,13;0,0;0,0;403540;0;0
3,2299999999999751;25069,66;1460;1460;0,13;0,0;0,0;403540;0;0
3,2399999999999749;25069,66;1460;1460;0,13;0,0;0,0;403540;0;0
3,2499999999999747;25069,66;1460;1460;0,13;0,0;0,0;415540;0;0
3,2599999999999745;25069,66;1460;1460;0,13;0,0;0,0;420040;0;0
3,2699999999999743;25069,66;1460;1460;0,13;0,0;0,0;420040;0;0
3,279999999999974;25323,845999999998;1460;1460;0,13;0,0;0,0;420040;0;0
3,2899999999999738;25323,845999999998;1460;1460;0,13;0,0;0,0;420040;0;0
3,2999999999999736;25323,845999999998;1460;1460;0,13;0,0;0,0;420040;0;0
3,3099999999999734;25658,916000000001;1460;1460;0,12;0,0;0,0;420040;0;0
3,3199999999999732;25741,989999999998;1460;1460;0,12;0,0;0,0;420040;0;0
3,329999999999973;25741,989999999998;1460;1460;0,12;0,0;0,0;420040;0;0
3,3399999999999728;25741,989999999998;1460;1460;0,12;0,0;0,0;427540;0;0
3,3499999999999726;25741,989999999998;1460;1460;0,12;0,0;0,0;429040;0;0
3,3599999999999723;25741,989999999998;1460;1460;0,12;0,0;0,0;429040;0;0
3,3699999999999721;25741,989999999998;1460;1460;0,12;0,0;0,0;438040;0;0
3,3799999999999719;25741,989999999998;1460;1460;0,12;0,0;0,0;444040;0;0
3,3899999999999717;25741,989999999998;1460;1460;0,12;0,0;0,0;444040;0;0
3,3999999999999715;25989,606000000003;1460;1460;0,12;0,0;0,0;444040;0;0
3,4099999999999713;25989,606000000003;1460;1460;0,12;0,0;0,0;444040;0;0
3,4199999999999711;25989,606000000003;1460;1460;0,12;0,0;0,0;444040;0;0
3,4299999999999708;26234,886000000002;1460;1460;0,12;0,0;0,0;444040;0;0
3,4399999999999706;26397,238000000001;1460;1460;0,12;0,0;0,0;444040;0;0
3,4499999999999704;26397,238000000001;1460;1460;0,12;0,0;0,0;444040;0;0
3,4599999999999702;26397,238000000001;1460;1460;0,12;0,0;0,0;450040;0;0
3,46999999999997;26397,238000000001;1460;1460;0,12;0,0;0,0;453040;0;0
3,4799999999999698;26397,238000000001;1460;1460;0,12;0,0;0,0;453040;0;0
3,4899999999999696;26397,238000000001;1460;1460;0,12;0,0;0,0;460540;0;0
